,Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
20378,college,5.8,4.1,4.5,72.7,3,10,7,0
20379,school,6.3,3.7,0.5,97.9,4,5,7,0
20380,college,4.0,7.6,8.2,99.4,2,7,7,1
20381,college,7.1,7.4,2.2,64.5,4,9,11,0
20382,college,5.9,5.4,2.0,87.1,9,9,10,1
20383,college,6.5,3.8,1.5,77.7,9,7,4,1
20384,working_student,5.9,3.7,5.0,92.8,9,7,2,0
20385,college,6.7,4.4,5.9,80.0,7,6,10,0
20386,working_student,6.6,6.8,5.1,95.9,2,3,1,0
20387,working_student,2.7,6.3,2.7,91.8,3,7,1,0
20388,college,5.5,3.0,6.1,74.0,3,4,11,1
20389,college,6.5,7.4,5.2,69.2,9,8,7,1
20390,college,8.7,7.5,3.5,82.8,4,4,2,0
20391,school,6.9,4.6,5.3,51.0,10,5,3,1
20392,school,6.5,1.5,3.3,76.7,7,7,5,0
20393,working_student,6.5,7.6,5.5,88.3,6,6,7,0
20394,college,6.1,2.5,8.0,91.4,7,7,6,0
20395,college,6.0,4.1,5.4,59.9,6,3,9,1
20396,college,7.0,6.6,3.7,93.4,9,9,10,0
20397,college,6.5,6.7,3.8,71.6,7,5,11,1
20398,college,6.7,7.0,2.4,73.4,2,7,2,0
20399,school,7.3,2.7,3.1,96.4,5,2,6,1
20400,school,7.0,5.5,2.3,99.4,3,6,11,0
20401,school,6.5,3.4,2.2,54.4,6,7,7,0
20402,school,7.7,2.1,4.0,86.4,3,6,3,0
20403,college,8.3,5.8,3.5,74.7,2,7,10,0
20404,college,5.9,7.7,1.3,74.7,6,5,1,0
20405,college,4.4,9.7,3.6,91.5,2,7,12,0
20406,school,8.0,2.1,0.1,79.4,9,8,11,0
20407,college,5.4,6.8,5.6,92.3,4,5,5,0
20408,working_student,5.5,8.0,3.8,66.3,2,10,11,0
20409,working_student,6.1,7.0,4.4,65.8,6,5,3,0
20410,working_student,6.6,7.5,4.7,54.8,6,3,2,1
20411,working_student,6.5,6.8,1.9,82.8,7,8,6,0
20412,working_student,7.7,6.2,2.1,92.8,6,8,5,0
20413,college,6.2,4.4,4.0,71.8,9,2,3,1
20414,school,8.8,4.5,4.6,61.8,1,10,7,0
20415,working_student,5.3,9.7,6.0,96.0,7,5,10,1
20416,school,7.6,3.5,3.8,83.4,6,6,5,0
20417,college,9.7,8.5,1.7,82.0,5,10,3,0
20418,college,8.0,1.4,3.8,82.0,2,5,6,0
20419,working_student,5.8,8.2,6.6,95.9,1,6,12,0
20420,school,8.8,3.3,2.4,86.0,3,6,8,0
20421,college,7.8,7.0,3.4,74.7,6,7,5,0
20422,college,7.7,7.8,2.1,70.3,10,5,3,1
20423,college,7.5,2.3,3.5,84.6,4,10,8,0
20424,working_student,6.3,2.7,3.2,72.1,4,8,10,0
20425,school,7.4,3.5,2.3,97.0,4,4,3,0
20426,college,6.3,7.0,0.0,77.5,9,1,6,1
20427,working_student,8.2,9.2,3.5,84.7,5,6,10,0
20428,college,6.5,4.4,3.5,79.9,7,7,10,0
20429,college,2.5,9.8,6.7,68.0,3,2,5,1
20430,college,4.3,2.6,4.2,82.0,2,6,4,0
20431,college,5.9,5.8,4.5,89.4,3,10,10,0
20432,college,7.9,9.0,3.1,82.5,7,8,2,1
20433,working_student,5.5,6.8,4.0,82.2,5,7,8,1
20434,college,7.1,3.9,0.0,82.0,7,2,12,1
20435,school,7.3,2.5,2.8,97.8,7,6,11,0
20436,college,7.1,5.6,5.5,72.1,8,6,7,1
20437,college,4.9,8.0,3.5,90.3,4,2,1,1
20438,college,8.1,5.0,3.5,60.2,4,7,7,0
20439,college,6.6,2.3,6.6,57.9,5,4,9,0
20440,school,8.3,2.3,2.7,67.0,8,7,6,0
20441,school,7.6,2.6,4.4,89.2,3,6,3,0
20442,working_student,5.9,7.1,3.9,66.7,8,1,11,1
20443,working_student,7.3,2.8,1.7,97.4,4,6,11,0
20444,college,5.6,3.3,5.2,78.4,5,9,4,0
20445,college,6.0,3.4,5.9,96.6,8,7,6,0
20446,college,7.3,3.2,1.8,99.6,10,8,12,1
20447,college,8.4,4.5,5.9,84.2,1,6,4,0
20448,school,7.3,3.7,7.0,75.0,8,6,4,1
20449,college,5.1,7.4,3.5,62.2,6,2,2,1
20450,school,6.8,2.0,3.5,86.6,5,5,4,0
20451,college,5.2,4.7,3.3,96.9,4,9,4,0
20452,school,8.1,2.6,0.2,61.9,5,5,1,0
20453,school,7.5,2.2,3.2,68.8,6,6,8,0
20454,school,8.4,1.4,2.2,66.9,5,6,3,0
20455,working_student,3.0,4.1,2.3,92.8,4,4,12,0
20456,school,7.6,3.3,5.3,84.6,4,5,5,0
20457,college,5.7,4.6,6.9,82.8,3,3,9,0
20458,college,6.5,2.7,0.2,79.9,7,3,9,0
20459,college,8.8,3.5,2.9,81.1,2,6,2,0
20460,school,6.4,2.2,4.7,89.6,3,7,6,0
20461,college,7.9,4.4,3.4,70.0,5,7,12,0
20462,school,7.0,1.3,4.3,75.8,5,9,12,0
20463,college,5.0,8.1,4.4,53.5,5,8,7,0
20464,school,5.8,4.5,1.4,97.5,5,8,1,0
20465,college,6.3,3.3,2.0,66.2,7,7,7,0
20466,school,5.5,1.2,3.9,79.2,8,3,12,1
20467,college,5.7,3.4,3.0,69.5,5,6,1,0
20468,school,5.2,3.3,5.9,65.6,4,6,8,0
20469,college,6.5,5.2,3.4,80.7,4,8,4,0
20470,school,7.4,3.1,3.7,96.0,3,9,5,0
20471,college,7.1,4.2,1.6,80.9,8,8,7,1
20472,college,6.0,2.0,4.6,73.5,7,3,3,0
20473,college,9.3,3.2,3.5,88.0,5,1,1,0
20474,school,6.6,3.6,7.5,78.3,3,8,5,0
20475,college,5.7,5.6,3.8,76.0,7,4,11,1
20476,college,7.1,6.7,1.6,81.7,3,6,9,0
20477,working_student,5.3,4.1,3.3,82.8,5,4,6,0
20478,college,7.9,5.3,4.8,80.3,1,8,10,0
20479,college,8.1,4.9,2.5,88.0,5,6,9,0
20480,college,5.0,1.1,1.6,64.0,5,7,6,0
20481,school,7.6,3.7,3.5,91.2,5,10,3,0
20482,working_student,8.1,3.6,1.5,64.6,6,9,2,0
20483,college,8.0,3.2,0.6,78.9,3,5,3,0
20484,college,6.6,7.2,0.8,79.1,1,7,1,0
20485,college,8.6,12.8,5.6,79.2,4,1,7,0
20486,college,4.0,9.1,2.9,87.1,9,7,2,1
20487,college,5.9,4.8,1.7,82.0,7,6,12,0
20488,college,6.9,4.0,4.0,64.5,6,7,3,1
20489,college,7.0,7.7,8.5,71.5,7,6,11,1
20490,college,2.7,4.3,3.7,76.6,8,9,5,1
20491,college,8.4,3.5,5.0,82.5,4,5,8,0
20492,college,4.3,8.0,4.8,70.0,5,7,7,0
20493,school,5.7,0.2,5.8,90.4,5,7,1,0
20494,school,5.8,1.1,1.3,65.0,10,5,12,1
20495,college,7.6,9.5,5.5,83.8,7,5,8,1
20496,working_student,4.6,7.1,4.6,82.4,2,4,7,1
20497,school,6.8,1.2,6.6,82.0,4,7,8,0
20498,school,7.3,2.1,6.2,90.6,5,3,12,0
20499,school,7.2,2.4,4.4,89.7,9,9,5,1
20500,school,6.5,4.2,2.5,90.1,10,9,7,1
20501,college,7.4,8.8,1.1,67.9,6,9,5,1
20502,college,6.3,5.9,2.8,73.9,8,10,9,0
20503,college,5.5,7.2,3.5,96.7,7,7,11,1
20504,school,8.0,2.9,0.6,98.3,7,8,6,0
20505,college,7.0,6.4,7.2,76.7,4,6,11,0
20506,college,7.4,5.9,5.0,88.9,6,1,8,0
20507,college,6.8,3.3,2.7,86.7,6,7,2,0
20508,college,8.4,4.4,7.8,98.4,3,10,4,0
20509,working_student,5.9,4.5,1.3,82.0,7,3,11,0
20510,school,7.7,4.1,1.6,82.0,8,9,10,1
20511,school,6.4,4.1,3.3,97.0,4,5,6,0
20512,school,7.4,4.6,2.1,84.2,2,4,8,0
20513,college,5.4,5.5,5.2,67.4,6,4,8,0
20514,college,5.6,5.0,6.7,81.7,10,7,8,1
20515,college,6.5,2.8,4.2,87.7,6,8,1,0
20516,college,6.6,6.9,2.9,65.9,8,5,2,0
20517,college,7.7,4.6,0.6,85.6,7,5,8,0
20518,college,7.0,5.2,2.2,96.9,6,6,2,1
20519,school,8.5,3.8,6.3,67.9,9,8,7,1
20520,school,8.2,2.0,3.5,93.3,9,1,10,1
20521,working_student,5.7,4.1,2.0,65.5,4,2,10,0
20522,college,7.6,4.9,7.0,79.0,8,6,3,0
20523,working_student,6.0,4.9,2.5,83.9,6,4,2,0
20524,school,6.5,4.5,5.8,81.7,8,5,10,0
20525,college,5.5,2.8,3.8,84.6,7,6,9,0
20526,college,6.1,4.2,4.9,86.3,5,7,10,0
20527,school,7.1,3.6,3.4,70.0,2,9,6,0
20528,college,6.4,3.7,2.6,94.9,5,3,4,0
20529,college,5.2,3.9,3.3,84.6,4,4,8,0
20530,college,8.7,2.3,5.9,94.2,5,6,1,0
20531,school,5.3,1.0,4.3,93.3,4,7,6,0
20532,working_student,5.7,6.4,0.7,70.1,1,1,2,1
20533,working_student,6.2,10.3,3.4,54.6,3,9,3,0
20534,college,4.8,5.2,5.4,78.9,2,7,7,0
20535,college,5.7,4.8,0.5,72.0,3,7,3,0
20536,working_student,6.8,3.3,1.4,79.1,9,4,10,1
20537,college,3.9,2.5,0.6,97.2,2,5,3,0
20538,college,6.5,3.6,0.0,82.9,9,8,7,1
20539,college,7.6,4.1,5.3,52.2,9,6,11,1
20540,school,7.9,0.9,3.3,66.8,5,4,9,0
20541,working_student,5.0,3.2,3.7,78.9,4,6,4,0
20542,working_student,4.7,4.6,5.1,91.7,2,5,7,0
20543,working_student,7.2,4.4,1.8,96.4,6,6,12,0
20544,college,8.7,3.9,3.5,82.0,8,7,5,1
20545,college,7.8,7.1,3.2,67.7,2,8,2,0
20546,working_student,6.8,7.4,0.2,84.5,3,4,3,0
20547,college,6.5,6.7,2.9,75.1,6,7,8,0
20548,college,9.0,4.0,3.9,74.4,2,6,8,0
20549,college,5.1,5.4,4.2,80.1,6,7,7,1
20550,school,8.0,3.1,4.6,88.4,9,8,10,0
20551,school,5.9,3.3,1.6,87.1,6,5,7,0
20552,school,7.5,2.9,0.9,86.7,2,6,3,0
20553,college,5.6,4.5,2.3,94.3,5,9,8,0
20554,college,5.0,6.3,7.3,82.0,2,8,3,0
20555,college,5.5,4.6,1.8,84.0,3,6,3,0
20556,college,6.2,8.3,0.3,74.4,1,8,11,0
20557,college,6.0,4.5,2.7,85.2,6,6,12,0
20558,college,5.3,5.6,1.0,83.3,6,6,4,0
20559,college,5.1,5.0,0.1,79.1,5,8,5,1
20560,college,8.2,3.2,3.5,98.6,4,6,10,0
20561,school,6.3,4.9,2.2,91.7,5,9,9,0
20562,college,5.8,8.2,8.4,93.3,5,9,4,0
20563,college,7.7,4.5,2.4,95.0,6,6,12,0
20564,working_student,6.9,4.5,0.6,70.8,5,8,2,0
20565,working_student,4.1,6.3,3.0,60.1,2,6,3,1
20566,college,6.5,5.7,1.5,65.5,6,7,12,0
20567,college,5.9,5.6,4.3,82.0,4,7,3,0
20568,school,7.4,3.2,6.0,84.1,9,6,7,1
20569,college,7.2,1.3,2.2,51.8,8,3,1,0
20570,college,6.5,7.4,0.7,79.2,4,3,2,0
20571,college,6.4,4.7,3.6,82.0,5,5,4,0
20572,working_student,5.7,7.9,1.0,74.5,4,9,12,0
20573,working_student,6.5,5.4,3.5,69.3,5,7,7,0
20574,college,5.4,2.0,2.0,90.4,6,9,12,0
20575,college,5.0,7.1,1.8,90.4,6,7,8,0
20576,college,5.6,3.9,2.8,85.0,8,6,6,0
20577,school,7.9,2.5,2.9,82.0,5,9,6,0
20578,college,6.1,2.9,2.1,81.3,4,9,7,0
20579,working_student,5.8,5.4,3.4,76.5,7,1,4,0
20580,working_student,6.5,7.1,2.1,90.0,2,3,3,0
20581,college,9.2,5.2,2.3,92.9,8,4,8,1
20582,school,7.9,5.0,5.3,86.1,2,9,7,0
20583,college,4.4,7.0,2.6,74.3,9,6,10,1
20584,school,8.8,1.5,5.1,82.9,9,8,7,1
20585,school,6.8,4.5,5.3,89.2,5,6,2,0
20586,school,5.9,3.6,4.3,75.9,5,4,9,0
20587,college,7.3,3.4,4.1,79.4,2,2,3,0
20588,school,8.5,1.6,3.4,82.3,6,1,7,0
20589,college,4.8,3.7,2.3,65.2,9,9,8,0
20590,college,7.7,8.5,2.7,78.9,9,6,3,1
20591,school,6.4,0.8,0.1,77.4,9,7,6,0
20592,college,6.5,2.4,4.9,74.1,8,3,11,1
20593,school,6.8,2.5,4.1,99.5,2,5,1,0
20594,college,4.4,8.8,5.1,91.3,10,8,2,1
20595,college,5.0,5.3,0.7,81.5,3,6,11,0
20596,college,5.7,7.4,6.6,82.0,3,9,8,0
20597,college,6.0,3.5,0.0,72.4,6,8,10,0
20598,working_student,6.8,5.3,5.7,80.8,9,5,11,1
20599,college,8.0,6.0,4.2,95.9,4,7,1,0
20600,school,7.9,1.9,3.1,80.2,4,8,12,0
20601,college,5.4,3.7,2.4,56.6,8,5,7,1
20602,school,8.3,3.5,3.1,75.0,3,3,5,0
20603,working_student,7.6,6.8,2.7,92.5,5,5,10,0
20604,working_student,5.6,4.6,2.1,97.8,5,5,10,0
20605,working_student,3.6,6.2,3.4,73.9,8,5,8,1
20606,working_student,7.0,5.0,1.7,90.7,3,8,5,0
20607,college,4.9,0.9,3.8,89.7,3,5,6,0
20608,school,8.6,3.6,0.9,93.9,5,1,4,0
20609,college,6.1,4.1,5.1,85.3,7,8,8,1
20610,college,8.1,4.3,0.8,82.0,6,6,7,1
20611,college,6.6,5.5,4.5,97.0,7,7,5,0
20612,school,6.5,5.0,7.2,81.6,5,8,10,0
20613,college,7.1,3.5,0.3,93.3,3,8,3,0
20614,college,6.0,5.7,4.2,88.9,3,8,8,0
20615,college,5.1,3.3,3.5,83.1,7,3,6,0
20616,college,3.2,8.6,7.6,90.0,8,6,7,1
20617,college,4.7,5.2,3.1,93.8,5,9,9,0
20618,working_student,7.1,6.1,6.7,85.9,7,2,5,1
20619,college,6.5,7.0,4.1,66.6,4,7,9,0
20620,college,6.5,3.6,4.2,95.9,5,4,10,0
20621,college,7.0,1.9,3.4,76.1,2,10,9,0
20622,working_student,7.3,5.6,3.3,82.0,7,4,12,1
20623,college,5.4,5.4,0.0,63.6,2,6,8,0
20624,college,5.0,6.8,2.4,80.9,5,8,11,0
20625,working_student,3.7,6.6,5.8,66.2,7,7,4,1
20626,working_student,7.7,4.5,4.5,51.5,7,6,8,1
20627,college,6.0,5.7,5.6,82.0,10,6,7,0
20628,college,8.4,4.7,1.0,83.3,5,9,4,0
20629,college,4.5,4.1,6.4,87.8,3,5,6,0
20630,college,5.6,3.7,4.8,84.9,1,8,1,0
20631,college,9.4,6.9,0.1,76.5,5,2,7,0
20632,college,5.4,6.1,1.3,90.8,4,7,4,0
20633,college,7.8,5.7,3.3,65.7,9,9,7,1
20634,school,8.4,2.4,7.8,82.0,5,4,3,0
20635,college,2.8,5.4,5.7,76.9,7,9,5,0
20636,college,4.4,2.9,4.7,73.4,4,8,10,0
20637,school,8.8,4.2,6.9,83.0,9,1,6,1
20638,college,10.0,5.3,2.6,96.1,3,9,12,0
20639,college,7.5,7.3,3.1,86.3,8,4,12,1
20640,college,7.6,7.7,6.5,82.9,3,7,4,0
20641,school,8.1,3.2,1.4,66.1,7,9,5,0
20642,working_student,3.0,6.8,5.0,74.7,3,1,12,0
20643,school,8.0,1.2,4.2,78.4,3,5,12,0
20644,college,6.5,4.4,5.3,87.7,5,7,1,0
20645,school,7.9,5.4,3.5,66.8,2,6,1,0
20646,college,6.6,6.3,8.1,97.1,6,3,8,1
20647,working_student,3.3,7.5,0.2,74.4,3,3,12,0
20648,school,6.2,3.6,3.5,75.2,8,4,6,0
20649,working_student,5.1,7.8,2.0,80.3,7,5,6,1
20650,school,8.2,2.5,4.6,91.9,2,7,11,0
20651,college,6.1,4.9,2.3,82.0,9,2,7,1
20652,school,8.2,3.2,3.7,78.0,8,2,11,1
20653,school,6.4,5.8,3.7,80.3,7,4,1,1
20654,working_student,5.9,6.0,4.4,78.5,6,3,9,0
20655,college,6.2,3.5,3.6,74.5,6,3,8,0
20656,college,6.9,4.2,5.9,95.0,6,7,10,0
20657,college,7.0,5.5,5.4,88.6,4,6,2,0
20658,working_student,7.5,8.0,3.1,85.4,6,6,5,1
20659,college,6.0,5.2,3.6,94.9,3,1,2,0
20660,college,7.5,3.6,5.2,82.0,5,5,4,1
20661,school,6.3,2.4,4.3,90.3,1,1,12,0
20662,college,6.2,1.3,1.1,85.7,1,8,5,0
20663,working_student,7.4,4.4,5.2,98.2,5,7,4,0
20664,college,5.3,4.7,1.4,77.3,8,9,12,1
20665,working_student,7.2,5.7,3.8,62.7,8,7,7,1
20666,college,6.2,6.5,6.9,86.1,7,6,4,1
20667,college,7.5,5.1,3.3,83.6,4,3,3,0
20668,college,7.3,1.3,3.4,74.2,5,5,8,0
20669,college,4.5,2.7,2.4,72.5,6,10,2,0
20670,school,9.1,4.9,5.4,74.4,3,4,6,0
20671,working_student,3.4,9.5,2.2,52.5,2,4,10,0
20672,working_student,6.6,5.0,1.2,79.3,9,7,12,0
20673,college,5.7,4.5,2.7,68.8,2,6,5,0
20674,school,8.1,2.8,4.3,54.9,3,7,1,0
20675,college,6.9,6.6,4.3,61.7,6,6,11,1
20676,working_student,7.1,4.9,5.0,74.5,9,7,9,1
20677,college,6.7,4.5,3.1,97.3,5,7,3,0
20678,school,6.1,2.1,1.6,61.3,6,6,11,0
20679,college,5.5,4.8,4.7,70.5,2,7,8,0
20680,working_student,5.3,13.4,5.5,82.8,7,9,7,0
20681,college,6.0,5.2,9.3,81.4,7,7,2,1
20682,school,7.3,4.5,3.9,82.0,6,6,2,0
20683,school,7.1,3.1,4.1,93.6,3,9,12,1
20684,college,6.9,5.5,1.8,88.3,6,6,3,0
20685,working_student,8.9,8.8,2.5,95.5,8,6,3,1
20686,college,7.7,4.2,3.5,83.2,9,5,11,1
20687,college,4.5,7.3,2.3,78.6,10,5,10,1
20688,college,4.4,4.2,1.2,82.0,10,10,12,1
20689,college,5.7,4.8,0.8,77.2,3,3,2,0
20690,college,7.7,2.0,5.6,98.8,7,7,4,0
20691,working_student,7.2,9.8,3.1,71.2,8,6,8,0
20692,school,6.6,2.8,1.0,81.6,9,8,11,0
20693,school,9.1,4.0,0.7,95.7,4,5,3,0
20694,college,5.9,4.0,0.6,82.2,6,5,9,0
20695,school,8.5,3.3,3.4,58.6,5,8,3,1
20696,school,7.1,4.1,3.3,90.5,1,8,1,0
20697,working_student,5.2,8.5,2.9,81.9,8,6,5,1
20698,school,6.6,0.1,4.3,98.0,6,5,5,0
20699,school,6.9,4.5,0.6,86.9,7,5,10,1
20700,college,6.8,3.2,4.9,86.4,1,8,4,0
20701,college,5.3,2.8,3.8,86.1,9,4,4,1
20702,college,7.8,4.1,2.3,93.2,5,6,6,0
20703,college,4.0,8.1,1.8,83.4,6,6,12,0
20704,working_student,4.5,6.1,2.4,96.9,9,2,7,1
20705,school,8.7,2.0,0.4,95.1,5,9,7,0
20706,working_student,5.7,6.1,2.7,80.6,3,5,8,0
20707,school,6.8,4.4,2.7,89.1,6,7,7,1
20708,working_student,6.9,7.3,1.3,85.6,5,4,3,0
20709,school,8.2,0.0,4.4,75.2,9,6,3,0
20710,college,6.5,2.8,2.4,94.4,8,6,4,0
20711,working_student,6.0,8.0,2.3,98.4,7,7,12,0
20712,college,4.6,3.1,6.1,76.0,4,6,6,0
20713,school,6.8,0.7,3.3,96.6,9,3,4,1
20714,working_student,6.5,5.4,5.3,90.7,6,2,6,1
20715,college,6.6,7.0,3.0,98.2,10,2,7,1
20716,college,8.2,4.1,2.2,85.8,4,7,4,0
20717,working_student,6.5,8.1,4.6,93.0,8,2,12,1
20718,working_student,6.6,4.6,3.6,99.9,6,2,11,1
20719,college,7.6,4.3,3.1,86.4,5,10,8,0
20720,college,6.9,5.3,6.0,90.7,1,8,12,0
20721,college,4.8,6.0,6.6,91.2,8,9,4,1
20722,college,7.8,3.9,1.0,79.5,9,4,2,1
20723,school,7.0,3.3,0.7,87.8,10,8,10,0
20724,college,5.0,4.6,1.0,82.0,2,2,9,0
20725,college,3.9,6.4,3.2,82.0,5,5,7,1
20726,school,7.7,4.6,3.5,68.4,9,9,10,1
20727,college,8.2,7.9,3.3,57.3,3,8,6,0
20728,college,4.1,5.6,3.3,82.0,8,1,3,1
20729,college,8.2,3.0,6.4,84.1,3,7,3,0
20730,school,6.6,2.1,4.5,72.9,3,6,4,0
20731,college,5.6,2.8,4.7,88.2,3,6,4,0
20732,college,7.6,3.2,6.2,89.5,1,5,11,0
20733,school,8.2,2.4,4.7,84.8,9,1,7,1
20734,school,7.6,1.3,3.5,97.3,9,3,4,1
20735,college,8.7,0.6,4.6,82.5,5,9,2,0
20736,college,6.5,5.9,6.3,80.9,6,10,6,0
20737,college,5.1,5.1,3.0,89.1,6,4,12,1
20738,working_student,6.0,4.5,1.4,92.2,10,5,11,0
20739,working_student,3.8,6.4,2.6,82.0,4,2,5,0
20740,college,8.1,2.3,3.7,64.8,6,8,10,0
20741,college,5.5,7.4,1.7,70.3,7,6,10,1
20742,working_student,5.8,7.5,4.5,80.2,5,5,7,1
20743,college,4.9,3.9,1.1,64.7,8,5,2,1
20744,school,8.1,2.3,6.1,82.1,4,6,10,0
20745,working_student,5.0,6.4,2.3,99.7,4,3,12,0
20746,college,5.1,4.3,1.3,98.0,3,4,6,0
20747,school,7.9,2.5,2.4,91.3,5,7,12,0
20748,college,5.5,7.0,4.5,76.2,6,6,3,1
20749,college,6.2,9.1,2.8,75.1,6,9,1,0
20750,college,5.7,2.7,0.8,86.6,6,7,5,0
20751,college,7.6,9.3,4.9,78.6,6,6,6,1
20752,working_student,6.3,6.4,5.1,69.6,7,4,10,1
20753,college,4.4,4.4,3.6,82.0,3,9,6,0
20754,working_student,3.6,7.1,3.9,87.1,4,5,11,1
20755,school,6.6,4.5,6.7,95.5,6,9,6,0
20756,college,5.5,9.1,5.5,85.2,6,6,2,0
20757,working_student,4.4,2.0,2.5,97.8,6,5,2,0
20758,school,6.9,4.0,2.9,75.0,3,6,7,0
20759,working_student,6.5,4.5,3.2,76.5,1,4,11,0
20760,school,7.7,5.2,0.1,78.5,6,8,4,0
20761,college,7.0,3.6,3.8,99.5,2,3,9,0
20762,college,5.1,5.3,2.8,95.6,5,8,9,0
20763,college,3.0,8.4,6.2,80.2,5,5,12,1
20764,school,6.2,3.1,1.9,86.1,6,4,10,0
20765,school,7.6,2.9,5.5,80.5,5,3,10,0
20766,working_student,6.6,7.4,0.2,92.6,3,3,6,0
20767,college,8.2,7.9,5.0,76.1,8,6,5,1
20768,working_student,5.8,4.9,3.2,86.2,3,5,4,0
20769,college,6.4,4.6,3.5,69.4,9,8,8,0
20770,college,3.2,6.0,5.0,73.0,1,8,1,0
20771,school,6.7,1.8,2.8,67.8,2,3,6,0
20772,college,4.7,2.1,0.5,91.4,2,6,12,0
20773,college,5.6,0.3,1.2,70.9,5,8,1,0
20774,college,6.2,7.7,2.0,91.8,4,4,9,0
20775,working_student,5.6,7.3,3.1,80.7,6,7,5,0
20776,college,6.1,4.5,6.1,90.6,9,7,1,1
20777,college,6.2,3.6,7.6,88.3,8,3,10,1
20778,school,9.4,3.9,6.9,59.4,1,7,1,0
20779,school,7.7,2.9,0.8,96.5,5,7,11,0
20780,college,4.2,2.2,5.0,82.0,9,8,4,1
20781,working_student,6.6,4.6,2.2,83.4,10,6,11,1
20782,school,7.4,2.3,2.7,98.9,5,8,9,0
20783,college,8.0,0.5,2.7,73.0,8,6,6,0
20784,college,7.6,5.5,3.8,81.9,9,7,3,0
20785,school,7.3,3.6,2.7,77.0,6,4,10,0
20786,college,3.3,6.6,0.2,81.9,9,5,1,1
20787,working_student,6.5,7.0,2.6,50.1,7,5,8,1
20788,college,4.9,7.0,1.1,71.9,1,5,7,0
20789,college,6.7,4.6,0.4,97.4,5,10,9,0
20790,working_student,4.6,6.7,3.9,80.2,10,7,5,1
20791,college,7.2,2.1,5.0,73.8,9,6,2,1
20792,school,6.3,3.9,3.6,82.1,4,5,2,0
20793,college,8.3,4.5,0.8,74.4,9,6,12,0
20794,school,6.1,4.4,2.6,75.9,6,5,2,0
20795,school,8.9,2.0,2.3,89.5,3,9,12,0
20796,college,5.6,2.2,2.1,67.8,7,6,11,0
20797,college,8.1,0.7,3.6,74.2,7,6,8,0
20798,school,7.0,4.5,3.9,55.9,6,3,12,0
20799,working_student,6.7,7.4,4.3,89.3,10,7,3,1
20800,working_student,2.4,7.2,7.1,73.8,5,7,9,1
20801,college,4.8,6.0,6.4,94.6,9,8,8,0
20802,working_student,4.1,0.1,2.4,82.0,9,9,4,0
20803,school,7.7,0.7,0.5,95.2,5,9,6,0
20804,college,7.7,6.5,5.6,96.0,6,6,9,1
20805,college,7.9,2.7,2.0,88.9,5,4,7,0
20806,college,5.2,2.9,1.3,82.3,5,4,2,0
20807,working_student,4.3,6.1,3.1,74.4,6,6,9,0
20808,college,5.9,4.5,1.7,95.7,4,6,5,0
20809,college,7.8,5.0,5.0,91.7,10,1,10,1
20810,college,8.9,6.4,3.0,87.1,1,4,2,0
20811,college,8.2,5.1,6.5,74.0,4,4,8,0
20812,school,6.5,2.5,3.5,90.6,2,7,2,0
20813,college,7.3,6.3,1.5,84.3,3,8,6,0
20814,college,4.9,3.8,4.6,93.5,5,4,12,0
20815,college,7.7,6.5,2.6,65.4,7,7,5,0
20816,college,9.0,7.9,4.2,90.7,4,7,9,0
20817,college,5.6,5.3,2.4,90.4,6,5,5,0
20818,college,6.5,1.9,1.6,80.8,8,6,4,1
20819,working_student,7.2,8.1,4.1,83.9,6,5,7,0
20820,college,6.3,6.2,3.5,67.2,4,5,12,0
20821,school,7.5,1.3,1.9,99.5,1,5,11,0
20822,college,7.0,7.2,4.3,85.8,6,6,10,0
20823,college,4.6,4.8,7.5,95.3,5,4,3,1
20824,college,6.3,0.5,1.2,64.6,10,6,6,0
20825,college,6.3,6.0,4.8,68.4,5,4,4,1
20826,college,6.5,7.5,1.1,73.4,5,7,3,0
20827,college,5.7,3.8,2.3,79.9,7,7,4,0
20828,working_student,5.8,4.9,1.3,75.0,2,5,5,0
20829,college,7.5,6.4,0.8,97.4,3,4,8,0
20830,school,8.4,1.9,0.6,82.0,4,1,3,0
20831,college,5.4,7.6,5.8,85.3,8,7,7,0
20832,school,6.1,2.3,1.8,78.3,6,6,1,0
20833,working_student,5.0,6.2,3.9,99.2,5,7,3,0
20834,college,6.9,6.3,6.1,76.7,1,5,7,0
20835,school,7.7,1.0,6.8,73.6,8,7,1,1
20836,college,9.7,5.6,2.1,70.6,4,6,5,0
20837,school,5.8,2.6,2.6,83.3,8,6,12,1
20838,working_student,5.7,6.0,3.0,75.8,9,4,12,1
20839,working_student,2.4,8.8,3.5,98.8,9,4,5,1
20840,school,7.7,2.9,2.5,83.0,4,8,1,0
20841,college,6.6,3.0,0.5,68.4,10,6,9,1
20842,school,4.5,4.8,6.4,88.7,6,10,1,0
20843,college,6.3,10.1,0.7,94.3,2,4,3,0
20844,school,6.9,3.1,4.2,85.6,4,6,5,0
20845,college,6.7,7.3,3.5,73.7,6,7,4,1
20846,college,7.6,3.9,2.4,84.5,3,9,11,0
20847,working_student,6.7,4.7,1.8,67.2,2,3,11,0
20848,working_student,4.0,5.5,3.9,81.1,3,5,5,0
20849,college,3.9,4.9,4.4,0.0,5,8,2,0
20850,college,5.5,1.0,3.1,69.8,10,9,12,1
20851,college,7.0,2.7,4.9,70.8,3,4,6,0
